alpha_4,alpha_5,alpha_6,chi_squared
-0.7,0.0,1.75,317.3458714277077
-0.7,0.0,2.375,4080.8243969715654
-0.7,0.0,3.0,27561.67593039835
-0.7,0.10000000000000009,0.5,33.80688234357279
-0.7,0.10000000000000009,1.125,29.38827277348082
-0.7,0.10000000000000009,1.75,367.7801132472361
-0.7,0.10000000000000009,2.375,4719.272367233661
-0.7,0.10000000000000009,3.0,31794.83921657555
-0.7,0.20000000000000018,0.5,33.7476018747013
-0.7,0.20000000000000018,1.125,29.993950112431964
-0.7,0.20000000000000018,1.75,425.4570837070822
-0.7,0.20000000000000018,2.375,5444.182695277867
-0.7,0.20000000000000018,3.0,36593.650250864084
-0.7,0.30000000000000004,0.5,33.72910032504458
-0.7,0.30000000000000004,1.125,30.819968353181387
-0.7,0.30000000000000004,1.75,491.2663380955992
-0.7,0.30000000000000004,2.375,6265.59491597349
-0.7,0.30000000000000004,3.0,42023.22160456558
-0.7,0.40000000000000013,0.5,33.79475509430903
-0.7,0.40000000000000013,1.125,31.93495326069293
-0.7,0.40000000000000013,1.75,566.1947290058232
-0.7,0.40000000000000013,2.375,7194.543246773247
-0.7,0.40000000000000013,3.0,48155.05135029416
-0.7,0.5,0.5,33.99190170049604
-0.7,0.5,1.125,33.414112049142155
-0.7,0.5,1.75,651.32515502848
-0.7,0.5,2.375,8243.129162984895
-0.7,0.5,3.0,55067.53887823349
-0.7,0.6000000000000001,0.5,34.36565706315827
-0.7,0.6000000000000001,1.125,35.33327405974049
-0.7,0.6000000000000001,1.75,747.8378826777613
-0.7,0.6000000000000001,2.375,9424.601579801283
-0.7,0.6000000000000001,3.0,62846.53853609134
-0.7,0.7000000000000002,0.5,34.955610242529666
-0.7,0.7000000000000002,1.125,37.765813609339084
-0.7,0.7000000000000002,1.75,857.015241590186
-0.7,0.7000000000000002,2.375,10753.4457240572
-0.7,0.7000000000000002,3.0,71585.95387413142
-0.7,0.8,0.5,35.79478142858965
-0.7,0.8,1.125,40.781856624566394
-0.7,0.8,1.75,980.2491219792952
-0.7,0.8,2.375,12245.480420938427
-0.7,0.8,3.0,81388.37399884764
-0.7,0.9000000000000001,0.5,36.90990123041705
-0.7,0.9000000000000001,1.125,44.44882397097207
-0.7,0.9000000000000001,1.75,1119.050355904749
-0.7,0.9000000000000001,2.375,13917.963187310057
-0.7,0.9000000000000001,3.0,92365.75328852246
-0.7,1.0,0.5,38.32226316259856
-0.7,1.0,1.125,48.83256527307386
-0.7,1.0,1.75,1275.0592661348437
-0.7,1.0,2.375,15789.702739992052
-0.7,1.0,3.0,104640.13602725715
-0.6,-1.0,0.5,37.40679371901601
-0.6,-1.0,1.125,32.16545398604064
-0.6,-1.0,1.75,84.55504309688027
-0.6,-1.0,2.375,973.6914559467461
-0.6,-1.0,3.0,6757.166399394997
-0.6,-0.9,0.5,35.92286904734584
-0.6,-0.9,1.125,30.49207628056799
-0.6,-0.9,1.75,96.00022460782733
-0.6,-0.9,2.375,1154.6907917973167
-0.6,-0.9,3.0,7994.154891468513
-0.6,-0.8,0.5,34.75003420936788
-0.6,-0.8,1.125,29.162376795870934
-0.6,-0.8,1.75,110.13963430424039
-0.6,-0.8,2.375,1365.619277276078
-0.6,-0.8,3.0,9427.044449844803
-0.6,-0.7,0.5,33.86730975524452
-0.6,-0.7,1.125,28.163627728988242
-0.6,-0.7,1.75,127.2937986294079
-0.6,-0.7,2.375,1610.4870577530169
-0.6,-0.7,3.0,11082.107964347651
-0.6,-0.6,0.5,33.24713762382371
-0.6,-0.6,1.125,27.477625395103473
-0.6,-0.6,1.75,147.81622927276348
-0.6,-0.6,2.375,1893.7559754967624
-0.6,-0.6,3.0,12988.586853590996
